# COPERNICUS
#	EPS PER
#
#	Wavelegnth (A)	Mean Counts	  Mean Background	#Scans	Sigma
#	--------------  -----------   ---------------   ------  -----
      1328.59       1362.58       1004.44        1       0.00000
      1328.69       1329.62       1005.13        1       0.00000
      1328.79       1313.28       1006.91        1       0.00000
      1328.89       1399.68       1007.65        1       0.00000
      1328.99       1618.34       1007.06        1       0.00000
      1329.09       1740.82       1007.40        1       0.00000
      1329.19       1831.08       1008.15        1       0.00000
      1329.29       1882.72       1009.92        1       0.00000
      1329.39       1906.81       1010.83        1       0.00000
      1329.49       1901.96       1010.83        1       0.00000
      1329.59       1864.69       1010.83        1       0.00000
      1329.69       1836.04       1011.16        1       0.00000
      1329.79       1873.08       1012.93        1       0.00000
      1329.89       1877.17       1013.76        1       0.00000
      1329.99       1852.78       1013.76        1       0.00000
      1330.09       1781.69       1013.23        1       0.00000
      1330.19       1723.95       1013.20        1       0.00000
      1330.29       1727.05       1014.99        1       0.00000
      1330.39       1806.07       1016.06        1       0.00000
      1330.49       1936.32       1016.65        1       0.00000
      1330.59       1969.72       1017.80        1       0.00000
      1330.69       1974.78       1018.80        1       0.00000
      1330.79       1925.34       1019.40        1       0.00000
      1330.89       1955.76       1019.99        1       0.00000
      1330.99       2027.15       1020.59        1       0.00000
      1331.09       1982.35       1021.77        1       0.00000
      1331.19       1979.32       1022.53        1       0.00000
      1331.29       2052.15       1022.53        1       0.00000
      1331.39       2072.21       1023.79        1       0.00000
      1331.49       2063.51       1025.45        1       0.00000
      1331.59       1956.82       1025.45        1       0.00000
      1331.69       1904.64       1025.45        1       0.00000
      1331.79       1928.90       1025.45        1       0.00000
      1331.89       1947.05       1024.09        1       0.00000
      1331.99       1952.49       1022.46        1       0.00000
      1332.09       1875.02       1021.86        1       0.00000
      1332.19       1832.97       1020.70        1       0.00000
      1332.29       1829.88       1018.92        1       0.00000
      1332.39       1810.57       1017.15        1       0.00000
      1332.49       1790.60       1015.59        1       0.00000
      1332.59       1781.49       1015.00        1       0.00000
      1332.69       1771.41       1015.37        1       0.00000
      1332.79       1760.46       1016.56        1       0.00000
      1332.89       1781.58       1016.15        1       0.00000
      1332.99       1809.01       1015.41        1       0.00000
      1333.09       1844.32       1014.22        1       0.00000
      1333.19       1876.94       1012.68        1       0.00000
      1333.29       1907.85       1010.91        1       0.00000
      1333.39       1951.17       1010.83        1       0.00000
      1333.49       1956.65       1010.83        1       0.00000
      1333.59       1879.11       1010.83        1       0.00000
      1333.69       1846.68       1010.83        1       0.00000
      1333.79       1834.86       1010.80        1       0.00000
      1333.89       1748.81       1009.62        1       0.00000
      1333.99       1620.12       1008.66        1       0.00000
      1334.09       1420.69       1008.06        1       0.00000
      1334.19       1307.08       1007.91        1       0.00000
      1334.29       1207.82       1007.85        1       0.00000
      1334.39       956.229       1007.26        1       0.00000
      1334.49       724.186       1006.14        1       0.00000
      1334.59       516.343       1004.35        1       0.00000
      1334.69       783.128       1003.53        1       0.00000
      1334.79       1106.03       1002.84        1       0.00000
      1334.89       1136.29       1001.65        1       0.00000
      1334.99       1222.64       999.856        1       0.00000
      1335.09       1361.52       997.480        1       0.00000
      1335.19       1293.40       997.184        1       0.00000
      1335.29       1209.04       996.625        1       0.00000
      1335.39       1167.79       994.263        1       0.00000
      1335.49       1090.32       993.633        1       0.00000
      1335.59       987.276       994.228        1       0.00000
      1335.69       784.501       993.136        1       0.00000
      1335.79       736.843       991.767        1       0.00000
      1335.89       1053.85       989.994        1       0.00000
      1335.99       1211.43       988.605        1       0.00000
      1336.09       1286.00       987.399        1       0.00000
      1336.19       1376.19       985.021        1       0.00000
      1336.29       1455.43       982.641        1       0.00000
      1336.39       1516.31       980.265        1       0.00000
      1336.49       1593.43       979.638        1       0.00000
      1336.59       1674.35       979.294        1       0.00000
      1336.69       1736.41       975.730        1       0.00000
      1336.79       1786.89       972.704        1       0.00000
      1336.89       1823.42       970.326        1       0.00000
      1336.99       1851.48       968.435        1       0.00000
      1337.09       1888.89       966.447        1       0.00000
      1337.19       1979.07       963.495        1       0.00000
      1337.29       1953.84       960.841        1       0.00000
      1337.39       1824.49       958.463        1       0.00000
      1337.49       1805.48       958.193        1       0.00000
      1337.59       1788.87       957.900        1       0.00000
      1337.69       1736.44       956.712        1       0.00000
      1337.79       1723.56       957.326        1       0.00000
      1337.89       1736.41       959.109        1       0.00000
      1337.99       1713.83       958.594        1       0.00000
      1338.09       1681.28       957.224        1       0.00000
      1338.19       1630.59       954.252        1       0.00000
      1338.29       1641.08       953.728        1       0.00000
      1338.39       1675.92       954.267        1       0.00000
      1338.49       1637.49       953.672        1       0.00000
      1338.59       1615.41       952.595        1       0.00000
      1338.69       1617.19       950.813        1       0.00000
      1338.79       1535.76       949.940        1       0.00000
      1338.89       1457.04       949.194        1       0.00000
      1338.99       1570.95       947.412        1       0.00000
      1339.09       1625.92       945.341        1       0.00000
      1339.19       1618.54       942.963        1       0.00000
      1339.29       1608.64       943.101        1       0.00000
      1339.39       1605.71       943.327        1       0.00000
      1339.49       1631.29       942.138        1       0.00000
      1339.59       1691.64       939.918        1       0.00000
      1339.69       1778.58       936.910        1       0.00000
      1339.79       1720.84       934.497        1       0.00000
      1339.89       1685.68       932.850        1       0.00000
      1339.99       1720.03       932.850        1       0.00000
      1340.09       1654.96       933.648        1       0.00000
      1340.19       1547.53       934.738        1       0.00000
      1340.29       1638.37       932.343        1       0.00000
      1340.39       1697.44       930.429        1       0.00000
      1340.49       1708.38       929.241        1       0.00000
      1340.59       1686.14       928.052        1       0.00000
      1340.69       1657.91       926.656        1       0.00000
      1340.79       1665.76       923.683        1       0.00000
      1340.89       1629.47       920.712        1       0.00000
      1340.99       1544.63       917.740        1       0.00000
      1341.09       1486.09       916.753        1       0.00000
      1341.19       1436.04       915.911        1       0.00000
      1341.29       1398.78       914.127        1       0.00000
      1341.39       1406.10       912.007        1       0.00000
      1341.49       1447.51       909.629        1       0.00000
      1341.59       1447.68       907.804        1       0.00000
      1341.69       1438.12       905.512        1       0.00000
      1341.79       1412.39       901.941        1       0.00000
      1341.89       1345.42       901.456        1       0.00000
      1341.99       1257.08       902.613        1       0.00000
      1342.09       1238.75       901.424        1       0.00000
      1342.19       1242.88       899.789        1       0.00000
      1342.29       1284.30       897.410        1       0.00000
      1342.39       1292.06       896.346        1       0.00000
      1342.49       1287.53       895.520        1       0.00000
      1342.59       1280.71       892.530        1       0.00000
      1342.69       1268.80       890.104        1       0.00000
      1342.79       1251.06       888.319        1       0.00000
      1342.89       1260.09       888.010        1       0.00000
      1342.99       1251.60       887.456        1       0.00000
      1343.09       1142.44       884.486        1       0.00000
      1343.19       1110.57       881.505        1       0.00000
      1343.29       1143.04       878.511        1       0.00000
      1343.39       1184.77       874.995        1       0.00000
      1343.49       1194.58       871.754        1       0.00000
      1343.59       1118.44       869.362        1       0.00000
      1343.69       1125.00       869.667        1       0.00000
      1343.79       1176.44       871.418        1       0.00000
      1343.89       1159.91       868.448        1       0.00000
      1343.99       1158.81       866.130        1       0.00000
      1344.09       1184.39       864.941        1       0.00000
      1344.19       1213.63       863.748        1       0.00000
      1344.29       1245.38       862.380        1       0.00000
      1344.39       1287.39       859.408        1       0.00000
      1344.49       1268.20       857.247        1       0.00000
      1344.59       1176.22       856.052        1       0.00000
      1344.69       1225.08       855.352        1       0.00000
      1344.79       1290.82       854.092        1       0.00000
      1344.89       1299.85       849.934        1       0.00000
      1344.99       1298.53       845.434        1       0.00000
      1345.09       1288.59       840.650        1       0.00000
      1345.19       1312.81       837.525        1       0.00000
      1345.29       1307.45       834.879        1       0.00000
      1345.39       1216.61       833.097        1       0.00000
      1345.49       1208.91       832.068        1       0.00000
      1345.59       1248.80       831.467        1       0.00000
      1345.69       1293.86       830.279        1       0.00000
      1345.79       1301.78       828.648        1       0.00000
      1345.89       1245.28       826.256        1       0.00000
      1345.99       1217.76       823.875        1       0.00000
      1346.09       1200.45       821.669        1       0.00000
      1346.19       1181.54       821.075        1       0.00000
      1346.29       1205.69       819.932        1       0.00000
      1346.39       1281.10       818.138        1       0.00000
      1346.49       1306.75       817.336        1       0.00000
      1346.59       1327.79       816.409        1       0.00000
      1346.69       1374.35       814.017        1       0.00000
      1346.79       1414.39       812.623        1       0.00000
      1346.89       1449.14       812.028        1       0.00000
      1346.99       1458.67       809.800        1       0.00000
      1347.09       1447.50       808.245        1       0.00000
      1347.19       1388.01       808.843        1       0.00000
      1347.29       1392.57       808.670        1       0.00000
      1347.39       1431.80       808.083        1       0.00000
      1347.49       1411.57       808.681        1       0.00000
      1347.59       1382.88       808.607        1       0.00000
      1347.69       1340.16       807.418        1       0.00000
      1347.79       1300.40       806.664        1       0.00000
      1347.89       1272.09       806.130        1       0.00000
      1347.99       1330.63       806.130        1       0.00000
      1348.09       1347.87       806.409        1       0.00000
      1348.19       1317.84       807.006        1       0.00000
      1348.29       1354.20       806.608        1       0.00000
      1348.39       1396.76       806.130        1       0.00000
      1348.49       1411.49       806.130        1       0.00000
      1348.59       1398.54       806.130        1       0.00000
      1348.69       1364.41       806.130        1       0.00000
      1348.79       1383.93       806.681        1       0.00000
      1348.89       1384.18       806.933        1       0.00000
      1348.99       1325.93       806.336        1       0.00000
      1349.09       1321.57       806.522        1       0.00000
      1349.19       1346.93       807.074        1       0.00000
      1349.29       1426.27       805.884        1       0.00000
      1349.39       1449.43       803.999        1       0.00000
      1349.49       1383.76       801.011        1       0.00000
      1349.59       1372.75       798.934        1       0.00000
      1349.69       1379.98       797.151        1       0.00000
      1349.79       1391.53       795.366        1       0.00000
      1349.89       1362.51       794.433        1       0.00000
      1349.99       1288.89       794.433        1       0.00000
      1350.09       1331.05       794.939        1       0.00000
      1350.19       1387.84       795.536        1       0.00000
      1350.29       1421.41       796.131        1       0.00000
      1350.39       1384.32       797.068        1       0.00000
      1350.49       1295.32       798.257        1       0.00000
      1350.59       1467.11       800.011        1       0.00000
      1350.69       1568.78       801.256        1       0.00000
      1350.79       1470.50       801.256        1       0.00000
      1350.89       1418.94       801.256        1       0.00000
      1350.99       1392.02       801.235        1       0.00000
      1351.09       1426.73       800.641        1       0.00000
      1351.19       1450.61       799.335        1       0.00000
      1351.29       1457.92       796.940        1       0.00000
      1351.39       1448.33       796.383        1       0.00000
      1351.49       1440.02       795.976        1       0.00000
      1351.59       1472.24       793.006        1       0.00000
      1351.69       1476.62       791.212        1       0.00000
      1351.79       1452.65       790.614        1       0.00000
      1351.89       1462.14       790.534        1       0.00000
      1351.99       1460.76       789.854        1       0.00000
      1352.09       1404.52       786.846        1       0.00000
      1352.19       1388.97       784.940        1       0.00000
      1352.29       1399.93       783.750        1       0.00000
      1352.39       1386.72       783.136        1       0.00000
      1352.49       1356.46       782.736        1       0.00000
      1352.59       1292.66       782.736        1       0.00000
      1352.69       1280.10       782.736        1       0.00000
      1352.79       1289.06       782.616        1       0.00000
      1352.89       1285.96       780.834        1       0.00000
      1352.99       1295.85       778.545        1       0.00000
      1353.09       1323.22       775.573        1       0.00000
      1353.19       1308.74       772.118        1       0.00000
      1353.29       1296.68       768.528        1       0.00000
      1353.39       1359.16       764.940        1       0.00000
      1353.49       1359.83       761.364        1       0.00000
      1353.59       1304.85       757.797        1       0.00000
      1353.69       1332.65       757.919        1       0.00000
      1353.79       1350.41       757.482        1       0.00000
      1353.89       1304.92       753.894        1       0.00000
      1353.99       1319.01       751.053        1       0.00000
      1354.09       1370.13       748.677        1       0.00000
      1354.19       1318.59       743.952        1       0.00000
      1354.29       1309.74       739.784        1       0.00000
      1354.39       1386.35       736.794        1       0.00000
      1354.49       1380.10       735.947        1       0.00000
      1354.59       1341.97       735.812        1       0.00000
      1354.69       1314.48       734.029        1       0.00000
      1354.79       1313.15       731.717        1       0.00000
      1354.89       1345.56       728.729        1       0.00000
      1354.99       1334.11       726.233        1       0.00000
      1355.09       1178.04       654.143        1       0.00000
      1355.19       348.720       231.954        1       0.00000
      1355.29       0.00000       0.00000        0       0.00000
      1355.39       0.00000       0.00000        0       0.00000
      1355.49       1292.62       724.412        1       0.00000
      1355.59       1267.63       725.006        1       0.00000
      1355.69       1284.14       725.217        1       0.00000
      1355.79       1321.66       725.165        1       0.00000
      1355.89       1255.99       722.178        1       0.00000
      1355.99       1228.63       718.728        1       0.00000
      1356.09       1262.27       714.542        1       0.00000
      1356.19       1269.03       711.260        1       0.00000
      1356.29       1268.89       708.344        1       0.00000
      1356.39       1281.02       705.968        1       0.00000
      1356.49       1274.11       703.584        1       0.00000
      1356.59       1247.05       701.192        1       0.00000
      1356.69       1268.36       700.848        1       0.00000
      1356.79       1285.99       700.441        1       0.00000
      1356.89       1263.26       698.648        1       0.00000
      1356.99       1231.04       697.567        1       0.00000
      1357.09       1192.37       696.969        1       0.00000
      1357.19       1167.93       696.371        1       0.00000
      1357.29       1165.06       696.175        1       0.00000
      1357.39       1203.72       696.773        1       0.00000
      1357.49       1243.46       696.109        1       0.00000
      1357.59       1280.35       694.999        1       0.00000
      1357.69       1270.47       694.999        1       0.00000
      1357.79       1261.15       694.465        1       0.00000
      1357.89       1252.53       693.269        1       0.00000
      1357.99       1278.34       693.535        1       0.00000
      1358.09       1299.79       694.130        1       0.00000
      1358.19       1264.63       694.732        1       0.00000
      1358.29       1262.66       694.999        1       0.00000
      1358.39       1287.20       694.999        1       0.00000
      1358.49       1265.31       696.100        1       0.00000
      1358.59       1257.10       696.777        1       0.00000
      1358.69       1292.26       696.175        1       0.00000
      1358.79       1283.60       696.771        1       0.00000
      1358.89       1255.56       697.880        1       0.00000
      1358.99       1296.02       696.684        1       0.00000
      1359.09       1290.12       695.974        1       0.00000
      1359.19       1216.55       695.974        1       0.00000
      1359.29       1220.01       695.045        1       0.00000
      1359.39       1235.42       694.112        1       0.00000
      1359.49       1190.65       694.710        1       0.00000
      1359.59       1179.44       694.691        1       0.00000
      1359.69       1199.66       694.093        1       0.00000
      1359.79       1232.43       694.024        1       0.00000
      1359.89       1255.44       694.024        1       0.00000
      1359.99       1245.57       694.024        1       0.00000
      1360.09       1229.49       694.024        1       0.00000
      1360.19       1209.97       694.032        1       0.00000
      1360.29       1208.77       695.228        1       0.00000
      1360.39       1219.55       695.524        1       0.00000
      1360.49       1250.19       694.328        1       0.00000
      1360.59       1249.76       694.917        1       0.00000
      1360.69       1233.26       695.905        1       0.00000
      1360.79       1174.90       695.306        1       0.00000
      1360.89       1158.84       695.585        1       0.00000
      1360.99       1187.24       696.787        1       0.00000
      1361.09       1093.33       696.949        1       0.00000
      1361.19       1011.68       696.949        1       0.00000
      1361.29       1031.33       696.949        1       0.00000
      1361.39       1045.04       696.949        1       0.00000
      1361.49       1054.92       696.949        1       0.00000
      1361.59       1056.23       695.770        1       0.00000
      1361.69       1050.66       694.362        1       0.00000
      1361.79       1032.80       692.566        1       0.00000
      1361.89       1031.51       692.075        1       0.00000
      1361.99       1036.57       691.948        1       0.00000
      1362.09       1042.68       690.752        1       0.00000
      1362.19       1075.01       688.988        1       0.00000
      1362.29       1136.28       686.597        1       0.00000
      1362.39       1113.61       685.216        1       0.00000
      1362.49       1091.41       684.018        1       0.00000
      1362.59       1127.17       682.815        1       0.00000
      1362.69       1106.65       682.327        1       0.00000
      1362.79       1047.69       682.327        1       0.00000
      1362.89       1066.49       680.584        1       0.00000
      1362.99       1069.56       678.577        1       0.00000
      1363.09       1037.62       676.187        1       0.00000
      1363.19       1015.75       674.223        1       0.00000
      1363.29       995.354       672.426        1       0.00000
      1363.39       947.785       670.621        1       0.00000
      1363.49       930.028       668.821        1       0.00000
      1363.59       946.546       667.027        1       0.00000
      1363.69       1019.37       666.731        1       0.00000
      1363.79       1091.08       666.215        1       0.00000
      1363.89       1118.00       663.825        1       0.00000
      1363.99       1158.75       662.129        1       0.00000
      1364.09       1209.33       660.925        1       0.00000
      1364.19       1247.72       657.422        1       0.00000
      1364.29       1245.19       654.630        1       0.00000
      1364.39       1162.45       653.427        1       0.00000
      1364.49       1100.32       648.277        1       0.00000
      1364.59       1045.53       642.862        1       0.00000
      1364.69       988.433       641.068        1       0.00000
      1364.79       958.988       639.653        1       0.00000
      1364.89       945.256       638.455        1       0.00000
      1364.99       887.811       636.650        1       0.00000
      1365.09       849.375       634.849        1       0.00000
      1365.19       841.354       633.055        1       0.00000
      1365.29       858.044       632.615        1       0.00000
      1365.39       886.945       632.372        1       0.00000
      1365.49       942.725       630.578        1       0.00000
      1365.59       986.489       628.475        1       0.00000
      1365.69       1018.50       626.071        1       0.00000
      1365.79       1041.17       624.204        1       0.00000
      1365.89       1059.96       622.560        1       0.00000
      1365.99       1071.04       621.357        1       0.00000
      1366.09       1066.11       620.538        1       0.00000
      1366.19       1052.10       619.943        1       0.00000
      1366.29       1061.99       619.943        1       0.00000
      1366.39       1065.43       618.790        1       0.00000
      1366.49       1058.60       615.803        1       0.00000
      1366.59       972.204       614.618        1       0.00000
      1366.69       880.129       614.020        1       0.00000
      1366.79       930.167       613.417        1       0.00000
      1366.89       930.530       612.512        1       0.00000
      1366.99       882.358       611.309        1       0.00000
      1367.09       885.519       611.170        1       0.00000
      1367.19       910.916       610.710        1       0.00000
      1367.29       981.879       608.905        1       0.00000
      1367.39       1008.13       607.866        1       0.00000
      1367.49       1008.88       607.268        1       0.00000
      1367.59       1039.10       606.667        1       0.00000
      1367.69       1046.84       605.837        1       0.00000
      1367.79       1018.55       604.639        1       0.00000
      1367.89       1079.73       603.438        1       0.00000
      1367.99       1155.19       602.155        1       0.00000
      1368.09       1137.36       600.362        1       0.00000
      1368.19       1100.84       599.777        1       0.00000
      1368.29       1045.85       600.379        1       0.00000
      1368.39       1040.08       599.919        1       0.00000
      1368.49       1038.31       599.166        1       0.00000
      1368.59       1029.64       597.963        1       0.00000
      1368.69       1044.41       598.283        1       0.00000
      1368.79       1072.32       599.466        1       0.00000
      1368.89       1038.99       598.264        1       0.00000
      1368.99       1016.82       597.294        1       0.00000
      1369.09       1012.51       596.696        1       0.00000
      1369.19       996.548       596.549        1       0.00000
      1369.29       982.112       596.549        1       0.00000
      1369.39       1001.74       596.549        1       0.00000
      1369.49       1021.74       596.245        1       0.00000
      1369.59       1042.09       595.643        1       0.00000
      1369.69       1057.01       596.107        1       0.00000
      1369.79       1064.68       596.708        1       0.00000
      1369.89       1054.28       597.306        1       0.00000
      1369.99       1081.26       597.904        1       0.00000
      1370.09       1129.31       598.493        1       0.00000
      1370.19       1091.02       597.290        1       0.00000
      1370.29       1075.77       595.853        1       0.00000
      1370.39       1097.32       594.048        1       0.00000
      1370.49       1116.94       594.082        1       0.00000
      1370.59       1135.97       594.680        1       0.00000
      1370.69       1155.12       595.282        1       0.00000
      1370.79       1147.34       594.958        1       0.00000
      1370.89       1114.18       593.762        1       0.00000
      1370.99       1084.15       593.625        1       0.00000
      1371.09       1036.37       593.625        1       0.00000
      1371.19       938.210       593.625        1       0.00000
      1371.29       896.476       593.242        1       0.00000
      1371.39       887.145       592.622        1       0.00000
      1371.49       874.225       590.829        1       0.00000
      1371.59       866.506       589.494        1       0.00000
      1371.69       807.266       587.357        2       84.6283
      1371.79       828.708       587.138        3       97.7022
      1371.89       816.476       586.679        3       85.1939
      1371.99       817.104       585.362        3       100.630
      1372.09       838.870       583.569        3       147.996
      1372.19       892.426       581.773        3       119.180
      1372.29       909.667       580.239        3       68.2694
      1372.39       917.531       577.834        3       98.2662
      1372.49       902.495       575.849        3       98.5019
      1372.59       862.523       574.558        3       81.7840
      1372.69       835.665       571.957        3       86.4079
      1372.79       814.079       569.162        3       88.5428
      1372.89       788.050       566.291        3       72.7094
      1372.99       747.875       562.980        3       70.8644
      1373.09       725.712       560.799        3       91.2793
      1373.19       724.643       558.818        3       88.2839
      1373.29       730.709       556.134        3       84.5624
      1373.39       745.554       553.729        3       80.8320
      1373.49       739.542       551.283        3       76.5872
      1373.59       731.991       548.493        3       70.2098
      1373.69       760.736       543.948        3       75.7531
      1373.79       761.993       538.814        3       63.1435
      1373.89       737.911       534.648        3       36.3219
      1373.99       705.208       531.219        3       60.1457
      1374.09       682.075       527.043        3       48.6312
      1374.19       682.395       523.598        3       31.5566
      1374.29       675.432       520.861        3       37.0512
      1374.39       668.587       518.128        3       41.4493
      1374.49       668.123       512.537        3       43.1938
      1374.59       688.209       507.140        3       43.4961
      1374.69       720.020       502.026        3       35.7201
      1374.79       705.382       497.210        3       16.7863
      1374.89       694.071       494.187        3       18.7883
      1374.99       698.819       491.646        3       14.6590
      1375.09       686.395       489.276        3       33.5422
      1375.19       680.766       487.939        3       52.9817
      1375.29       708.514       484.181        3       53.2184
      1375.39       733.409       480.771        3       56.2262
      1375.49       736.988       477.710        3       84.4970
      1375.59       731.500       475.303        3       63.9609
      1375.69       729.435       474.015        3       33.4657
      1375.79       729.280       472.967        3       37.8289
      1375.89       733.626       471.535        3       33.9451
      1375.99       732.276       470.540        3       36.3573
      1376.09       760.513       469.104        3       49.4876
      1376.19       787.156       468.013        3       54.1297
      1376.29       808.423       466.749        3       33.9257
      1376.39       806.389       464.867        3       57.1621
      1376.49       802.975       463.319        3       84.7462
      1376.59       767.647       462.914        3       76.0134
      1376.69       759.539       462.514        3       46.0217
      1376.79       765.988       462.059        3       32.1018
      1376.89       779.421       462.687        3       39.9053
      1376.99       792.265       463.557        3       46.7272
      1377.09       777.947       462.956        3       12.8953
      1377.19       748.142       462.778        3       21.8930
      1377.29       730.612       463.276        3       22.6030
      1377.39       746.562       464.290        3       22.0509
      1377.49       776.782       464.750        3       30.2629
      1377.59       822.082       464.946        3       22.7354
      1377.69       828.521       465.606        3       35.0486
      1377.79       841.901       466.479        3       63.8049
      1377.89       914.515       467.677        3       35.4705
      1377.99       931.627       469.195        3       56.6712
      1378.09       917.911       471.042        3       67.7546
      1378.19       917.621       473.043        3       44.9863
      1378.29       915.038       474.643        3       38.4947
      1378.39       920.005       476.248        3       54.2209
      1378.49       892.745       478.060        3       59.3780
      1378.59       850.880       479.507        3       57.3491
      1378.69       832.001       483.039        3       45.4287
      1378.79       819.994       486.561        3       33.0252
      1378.89       799.293       490.155        3       30.5454
      1378.99       783.676       493.888        3       19.8624
      1379.09       767.353       497.886        3       15.9192
      1379.19       759.053       502.898        3       40.3711
      1379.29       777.604       505.723        3       40.8163
      1379.39       806.242       507.987        3       34.9677
      1379.49       795.355       511.611        3       36.3553
      1379.59       789.964       514.974        3       46.8355
      1379.69       801.360       518.374        3       18.6437
      1379.79       791.872       521.563        3       21.8647
      1379.89       784.643       524.727        3       38.2095
      1379.99       799.391       527.355        3       25.4711
      1380.09       811.786       529.892        3       20.1910
      1380.19       815.062       532.526        3       8.80258
      1380.29       809.019       534.488        3       23.7193
      1380.39       820.750       535.797        3       41.3380
      1380.49       849.056       536.997        3       38.4728
      1380.59       842.940       537.626        3       33.0202
      1380.69       823.601       540.495        2       54.0126
      1380.79       837.828       539.893        2       24.6780
      1380.89       773.083       525.833        3       112.512
      1380.99       779.063       524.830        3       74.7393
      1381.09       764.675       524.432        3       73.9234
      1381.19       731.557       524.321        3       108.064
      1381.29       728.667       523.521        3       88.2906
      1381.39       736.524       523.160        3       75.8201
      1381.49       752.910       522.944        3       92.7428
      1381.59       730.183       521.967        3       77.3336
      1381.69       707.567       521.059        3       54.9705
      1381.79       683.958       519.851        3       31.6309
      1381.89       684.881       518.835        3       40.9787
      1381.99       706.813       517.979        3       75.7244
      1382.09       719.501       515.602        3       67.1610
      1382.19       722.916       513.263        3       62.7358
      1382.29       708.863       510.858        3       83.0550
      1382.39       688.175       508.778        3       81.8480
      1382.49       671.300       506.822        3       70.3790
      1382.59       673.081       503.273        3       70.6697
      1382.69       675.928       500.321        3       70.5459
      1382.79       680.211       497.706        3       68.9923
      1382.89       686.059       496.203        3       61.6305
      1382.99       693.040       495.005        3       55.6390
      1383.09       685.332       491.195        3       87.3923
      1383.19       698.519       486.687        3       97.4843
      1383.29       736.899       481.952        3       81.5557
      1383.39       736.992       478.120        3       68.2917
      1383.49       730.352       474.352        3       55.7889
      1383.59       732.316       470.742        3       37.1490
      1383.69       715.306       469.905        3       42.0089
      1383.79       686.200       469.660        3       30.8788
      1383.89       655.667       466.111        3       12.4759
      1383.99       628.281       462.613        3       13.6156
      1384.09       615.090       459.196        3       48.3430
      1384.19       609.407       456.878        3       23.9171
      1384.29       605.729       454.625        3       22.8809
      1384.39       614.462       452.417        3       20.8464
      1384.49       639.360       451.059        3       29.6257
      1384.59       674.962       450.006        3       48.6250
      1384.69       667.834       449.098        3       49.5539
      1384.79       672.204       448.049        3       39.6020
      1384.89       696.820       446.447        3       35.0528
      1384.99       700.893       445.599        3       23.3296
      1385.09       701.807       444.946        3       32.5932
      1385.19       668.247       443.944        3       9.49506
      1385.29       654.691       443.179        3       25.7657
      1385.39       665.205       442.575        3       22.0952
      1385.49       675.918       442.139        3       5.77650
      1385.59       680.466       441.783        3       9.71956
      1385.69       669.295       441.383        3       5.77568
      1385.79       675.356       440.920        3       11.8924
      1385.89       691.139       440.567        3       10.3614
      1385.99       695.147       440.769        3       24.4867
      1386.09       676.620       440.962        3       22.7899
      1386.19       638.641       441.165        3       2.02378
      1386.29       640.153       441.228        3       1.37158
      1386.39       655.070       441.295        3       7.16549
      1386.49       686.178       441.496        3       33.7553
      1386.59       693.910       441.301        3       24.5815
      1386.69       694.387       440.950        3       5.86659
      1386.79       702.345       441.516        3       22.3491
      1386.89       693.454       441.512        3       45.3634
      1386.99       660.018       440.511        3       77.9472
      1387.09       650.636       440.209        3       32.1720
      1387.19       650.754       440.207        3       45.9173
      1387.29       633.821       440.609        3       32.9150
      1387.39       628.192       441.266        3       24.3749
      1387.49       630.291       442.075        3       28.9177
      1387.59       608.107       443.616        3       29.6136
      1387.69       593.433       445.199        3       44.5228
      1387.79       586.701       447.010        3       42.6583
      1387.89       624.418       447.291        3       29.3020
      1387.99       681.410       447.010        3       31.0041
      1388.09       682.461       449.528        3       29.7284
      1388.19       669.557       452.092        3       42.7934
      1388.29       640.306       454.908        3       57.8508
      1388.39       668.841       458.252        3       35.8996
      1388.49       703.220       461.549        3       25.8412
      1388.59       709.886       464.758        3       27.9381
      1388.69       721.887       467.035        3       21.7362
      1388.79       732.800       468.983        3       11.6811
      1388.89       737.209       470.090        3       20.6757
      1388.99       745.394       471.174        3       37.3120
      1389.09       753.227       473.173        3       36.9120
      1389.19       740.973       475.846        3       51.3786
      1389.29       726.848       478.635        3       70.0019
      1389.39       693.743       479.455        3       76.1322
      1389.49       681.281       480.268        3       76.0119
      1389.59       695.693       481.319        3       66.7627
      1389.69       704.311       482.179        3       45.8396
      1389.79       694.531       482.430        3       37.0288
      1389.89       671.534       482.233        3       50.6013
      1389.99       675.663       481.936        3       46.6717
      1390.09       685.223       481.240        3       46.0761
      1390.19       671.633       480.583        3       41.5386
      1390.29       657.372       480.097        3       52.1910
      1390.39       642.834       479.895        3       82.8226
      1390.49       649.898       479.391        3       71.7947
      1390.59       658.224       478.845        3       83.5692
      1390.69       620.611       478.641        3       87.6801
      1390.79       618.652       478.106        3       66.7963
      1390.89       636.146       477.370        3       61.1744
      1390.99       603.181       477.146        3       46.2762
      1391.09       574.452       476.861        3       27.6105
      1391.19       581.209       476.659        3       18.3326
      1391.29       580.400       476.782        3       46.2685
      1391.39       573.367       477.051        3       98.4974
      1391.49       553.199       477.453        3       59.2523
      1391.59       535.299       477.836        3       40.7716
      1391.69       512.502       478.103        3       42.5799
      1391.79       506.903       479.398        3       21.7899
      1391.89       485.990       480.597        3       39.1694
      1391.99       450.774       480.998        3       36.3503
      1392.09       422.870       481.100        3       38.0309
      1392.19       395.219       481.210        3       34.0323
      1392.29       385.047       481.854        3       37.2866
      1392.39       354.609       482.249        3       73.7248
      1392.49       309.984       482.460        3       77.2649
      1392.59       288.055       483.440        3       76.3516
